# Per-file gists — the one-line description each READ AGENT returned for each file
# it opened. This is the evidence of reading (a wc/head pass cannot produce it);
# the fingerprints in ../coverage-ledger.tsv are the evidence of access.
# path	batch	gist
.sessions/2026-08-07-boot-source-and-ledger-corrections.md	b15	Session card establishing the satellite-boot case (curious-research: 1 skill, no hooks, no read path vs fleet-manager's 27 skills) and four ledger corrections including 'every PR' → claude/* lane only and '~20 consecutive cron fires' → 16.
.sessions/2026-08-07-codex-caught-four.md	b15	Session card recording a Codex review requested at 13:46:59Z and the PR merged 3 minutes later; measures the 335 s relay latency and lists Codex's four findings, including the corrected roster verdict distribution (18 DARK · 7 n/a · 3 STALE-BY-DESIGN · 1 STALE · 1 PRIVATE · 1 UNREADABLE · 0 LIVE).
.sessions/2026-08-07-curious-research-handover.md	b15	Session card for the curious-research handover (PRs #53–#65), whose lesson is two inferences written as facts about the maker's workshop, both flattering the asserting party and both caught by the owner.
.sessions/2026-08-07-retire-the-roster.md	b15	Session card executing the owner's 'retire the roster' directive (crons removed, era-banner, PR #808 closed) and diagnosing the GITHUB_TOKEN check-suppression deadlock shared with curious-research's silent publishing failure.
.sessions/2026-08-07-substrate-measured.md	b15	Short session card landing docs/findings/2026-08-07-what-the-substrate-caught.md — an 11 instrument catches to 1 owner catch tally for one day, with the measured ceiling that four wrong numbers passed every checker.
.sessions/2026-08-08-index-layer2-spider-swing.md	b15	Long session card building docs/repos/spider-swing/ as Layer 2's first folder, adding UserPromptSubmit routing (payload key read from the binary), and — post-merge — recording three wrong claims about files never opened plus the read_before_write.py hook the owner asked for.
.sessions/2026-08-08-layer2-ratification.md	b15	Long session card re-applying the lost Layer-2 ratification and recording the flip-before-review incident (born-red card is a merge interlock, 22-second window), an 11-row catcher-attributed error ledger, and five Codex dispositions.
.sessions/2026-08-08-owner-intent-capture.md	b15	Session card landing docs/intent.md from a 21-question owner interview, amending OD-3 and OD-6, adding OD-13/OD-14, and carrying an in-place CORRECTED block for two miscounted claims Codex caught.
.sessions/2026-08-08-rules-enforcement-phase1.md	b16	Session card for fm #826: orientation/retrieval repair — boot file net −31 words, session-close gains the Layer-2 handoff step, one prompt route (error-review) under an admission bar, six seat-era routers get era banners, three instrument defects found; two-axis error ledger plus honest nulls.
.sessions/2026-08-09-error-to-mechanism.md	b16	Session card scoring fm #830's 13 errors against 'could a hook catch this at the moment?', shipping change_guard.py (checks A/B/C) and capability-probe step 3b; carries errors 14–24 catcher-attributed and a 9-finding Codex round-1 table.
.sessions/2026-08-09-false-wall-review-and-negation-scope.md	b16	Session card for fm #835 (ChatGPT Work / GPT-5): independent re-verification of the kit A/B bank and trigger guard, confirmation of the 48-char negation cliff in check_no_false_walls.py and its clause-scoped fix, trigger suite grown to 69 cases across three Codex rounds.
.sessions/2026-08-09-intent-architecture-phase-2.md	b16	Session card for fm #830: audit of the intent-architecture thread plus the Phase 2 intent-map slice inside `intake`; the 13-error ledger with its four classes, three owner decisions taken live, and a two-round Codex review record landing at the cap.
.sessions/2026-08-09-kit-upgrade-eap-reconciliation.md	b16	Longest card in the batch (fm #833): settles that no released kit carries ADVISORY_CENSUS (three legs + asset sha256), lands the v1.20.1→v1.20.2 upgrade with the dropped `repo checkers` carve-out re-applied by hand, verifies the EAP correspondence against Gmail, and records two safeguards weaker than they read.
.sessions/2026-08-09-trigger-tools-guard.md	b16	Short session card for fm #834: builds trigger_tools_guard.py after a delete_trigger call stalled the owner — DENY delete_trigger, WARN send_later, catch the direct-API route — with a thin close-out pointing at fm #835's independent follow-up.
.sessions/2026-08-10-d2-fleet-manager-truth-pass.md	b16	Session card for fm #837 (ChatGPT Work): the cold-read documentation truth pass — README/current-state/program rewritten as a three-file cold route, historical banners added to dated docs, volatile counts removed, D2's ledger advanced from fleet-manager to shiftlife.
.sessions/2026-08-10-verify-fm835-and-chatgpt-surface.md	b16	Session card for fm #836: third-party verification of fm #835's unreviewed final commit (monotonicity measured, 24-case adversarial battery, one residual), plus execution-surfaces hook-count fix and the ChatGPT Work connector route recorded as a capability.
.sessions/README.md	b16	Live convention file for .sessions/: born-red card as first commit, flip to complete last, the four required markers, the kit's auto-draft fallback, guard-recipe rule, and the ORDER-012 family-level model-attribution doctrine.
.substrate/agents/architect.md	b16	Kit-staged read-only 'architect' subagent persona (Read/Grep/Glob) whose stated binding model — layers, ownership, mutation seam — is the seat-era control-bus description of fleet-manager.
.substrate/agents/researcher.md	b16	Kit-staged read-only 'researcher' subagent persona: map unfamiliar code / trace behaviour from the read-path docs and report file:line evidence with uncertainty named; generic, carries no repo-specific stale claims.
.substrate/agents/reviewer.md	b16	Kit-staged read-only 'reviewer' subagent persona — anti-anchoring independent critic giving approve/request-changes verdicts — whose 'Review against:' contract repeats architect.md's seat-era binding model verbatim.
.substrate/backup/bootstrap-1.10.0.py	b17	Byte bank of the vendored substrate-kit single-file dist at v1.10.0, saved by `bootstrap upgrade` before overwriting bootstrap.py: stdlib-only, 51 engine modules concatenated behind `# --- engine/lib/*.py ---` separators, KIT_VERSION="1.10.0" (line 90) matching the banner, ending in a `_TEMPLATES` dict of planted-doc templates; py_compile OK, no conflict markers, no secret-shaped literals, sha256 ba69fc5c… = the sha recorded in .sessions/2026-07-11-kit-upgrade-v1.10.1.md.
.substrate/backup/bootstrap-1.10.1.py	b17	Same generated dist one patch later (v1.10.1, KIT_VERSION line 90), 51 engine modules, 172 changed lines vs the 1.10.0 bank — the gate tail-1 multi-card shadowing fix; py_compile OK, clean of conflict markers/secrets, sha256 fbe83ce3… = the value quoted in .sessions/2026-07-11-kit-upgrade-v1.11.0.md.
.substrate/backup/bootstrap-1.11.0.py	b17	Banked v1.11.0 dist; first in this batch to carry 52 engine modules (one new module vs the 1.10.x banks), KIT_VERSION="1.11.0", same CLI dispatch tail (adopt/upgrade/contextpack/session-start/session-close/draft/friction/ledger) and `_TEMPLATES` block; py_compile OK, sha256 c339bd6a… = the sha in .sessions/2026-07-11-kit-v1-12-0-upgrade.md.
.substrate/backup/bootstrap-1.12.0.py	b17	Banked v1.12.0 dist, 52 engine modules, 354 changed lines vs the 1.11.0 bank; its CLAUDE.md.tmpl is the first in this batch to shrink the planted boot set to three docs and add root `HANDOFF.md`, and its AGENT_ORIENTATION.md.tmpl stops duplicating the boot list; py_compile OK, sha256 77c00b81… = the sha in .sessions/2026-07-11-kit-v1121-upgrade.md.
.substrate/backup/bootstrap-1.12.1.py	b18	Banked rollback copy of the substrate-kit single-file bootstrap at v1.12.1 (KIT_VERSION="1.12.1" at line 92, banner matches): stdlib-only concatenation of 52 `# --- engine/...` modules ending in a 22-entry `_TEMPLATES` dict of planted-doc templates and the `if __name__` main; sha256 1055ca2c… exactly matches the bank recorded in .sessions/2026-07-12-kit-upgrade-v1130.md.
.substrate/backup/bootstrap-1.13.0.py	b18	Banked v1.13.0 bootstrap (KIT_VERSION line 92): 53 engine modules — adds engine/seatdigest.py over 1.12.1 — and a 23-entry `_TEMPLATES` dict that gains SKILLS-index.md.tmpl; sha256 982b2667…0959 matches the bank recorded in .sessions/2026-07-12-kit-upgrade-v1140.md.
.substrate/backup/bootstrap-1.14.0.py	b18	Banked v1.14.0 bootstrap (KIT_VERSION line 93): 53 engine modules, same 17-verb CLI surface (adopt/check/skills/ledger/…) as 1.12.1 and as live v1.20.2; sha256 47c1b8b9… matches the bank recorded in .sessions/2026-07-12-kit-upgrade-v1.15.0.md.
.substrate/backup/bootstrap-1.15.0.py	b18	Banked v1.15.0 bootstrap (KIT_VERSION line 93): 55 engine modules — adds checks/check_skill_grounds.py and checks/check_seat_digest.py — and a routines.md.tmpl planted-doc template; sha256 25d22af9…c650e matches the bank recorded in .sessions/2026-07-12-kit-upgrade-v1.15.0.md.
.substrate/backup/bootstrap-1.16.0.py	b19	Banked single-file stdlib-only substrate-kit dist v1.16.0 (980,026 B): 62 concatenated `# --- engine/…` modules + a trailing `_TEMPLATES` dict of planted-doc .tmpl bodies; KIT_VERSION = "1.16.0" matches the filename, 17-subcommand CLI (adopt…check), parses clean under ast.parse, no conflict markers, no secrets.
.substrate/backup/bootstrap-1.17.0.py	b19	Banked substrate-kit dist v1.17.0 (995,446 B), the immediate successor of the 1.16.0 bank: same 62 engine modules and identical import prologue, KIT_VERSION = "1.17.0", same 17-subcommand CLI and same template set; parses clean, no conflict markers, no secrets.
.substrate/backup/bootstrap-1.20.1.py	b19	The current rollback bank — substrate-kit dist v1.20.1 (1,326,908 B), the dist displaced by the 2026-08-09 upgrade to the live v1.20.2 `bootstrap.py`; 82 engine modules (adds fnmatch/date-timedelta imports over 1.17.0), KIT_VERSION = "1.20.1", and it is the file `.substrate/backup/last-upgrade.json` names as `archived_dist`.
.substrate/backup/bootstrap-1.4.0.py	b19	Oldest bank in the tree — substrate-kit dist v1.4.0 (451,960 B), 43 engine modules, KIT_VERSION = "1.4.0"; visibly pre-network (no subprocess/tarfile/urllib imports) and its `_default_orientation()` lacks the `headroom_warn_ratio` knob later versions carry; parses clean, no conflict markers, no secrets.
.substrate/backup/bootstrap-1.7.0.py	b20	Archived substrate-kit dist v1.7.0 — one generated stdlib-only file (47 concatenated `# --- engine/...` module sections, KIT_VERSION="1.7.0" matching its banner, 29 `cmd_*` CLI verbs with no `currency`, no urllib imports), ending in a `_TEMPLATES` dict of 20 planted-doc templates; parses under ast, no conflict markers, no secrets.
.substrate/backup/bootstrap-1.7.1.py	b20	Archived dist v1.7.1 — patch release over 1.7.0: adds the `currency` command, `urllib.request/error` imports and 2 more engine sections (49), and its docstrings narrate the fix that wired `--inbox-base` so inbox append-only enforcement stopped being LATENT on every adopter; same 20 templates, KIT_VERSION="1.7.1", parses clean.
.substrate/backup/bootstrap-1.8.0.py	b20	Archived dist v1.8.0 — 51 engine sections, adds KIT_VERSION_TOKEN_RE and grows the template set from 20 to 22 by introducing `env-setup.sh.tmpl` (the always-exit-0 setup contract) and `control-claims-README.md.tmpl` (one-file-per-claim); KIT_VERSION="1.8.0" matches banner, parses clean, no secrets.
.substrate/backup/bootstrap-1.9.0.py	b20	Archived dist v1.9.0 — 51 engine sections, same 22 templates as 1.8.0 but its `CLAUDE.md.tmpl` newly carries the "Kit machinery — search hygiene" block (the `~12k generated lines` / exclude-`.substrate` advice); KIT_VERSION="1.9.0" matches banner, parses clean, no conflict markers or credentials.
.substrate/backup/last-upgrade.json	b21	Seven-line kit upgrade receipt: v1.20.1 -> v1.20.2 dated 2026-08-09, naming the archived dist .substrate/backup/bootstrap-1.20.1.py (present) and the vendored bootstrap.py; consistent with bootstrap.py's KIT_VERSION = "1.20.2".
.substrate/backup/state.json	b21	Pre-upgrade byte-copy of the kit state backend (16 interview slot_values, 22 planted_doc sha256 hashes, session_anchor at 5369de7 2026-08-05); byte-identical to the live .substrate/state.json except kit_version 1.20.1 vs 1.20.2.
